id,created on,updated on,updated by,status,fishattribute ptr,name,genus,biomass constant a,biomass constant b,biomass constant c,vulnerability,maximum length (cm),trophic level,max length type,group size,trophic group,functional group,climate score,notes
bac1b6ae-a4a2-457c-ba47-8509df422de0,2018-04-04 19:04:13.516777+00:00,2018-10-12 15:21:41.999324+00:00,,90,Gnatholepis cauerensis,cauerensis,Gnatholepis,0.008710,3.060000,1.000000,15.85,6.00,2.30,standard length,small group,herbivore-detritivore,detritivore,,subfamily bodyshape
860bc83d-7568-4380-86e1-43082500fd8d,2018-04-04 19:04:22.193259+00:00,2018-10-12 15:21:50.312775+00:00,,90,Gobioclinus dendriticus,dendriticus,Gobioclinus,0.004790,3.090000,1.000000,10.00,13.00,4.00,total length,,piscivore,pisci-invertivore,,subfamily bodyshape
00a55d22-8121-4cd7-8c38-3a2d5316ce77,2018-04-04 19:04:12.798256+00:00,2018-10-12 15:21:41.385009+00:00,,90,Gobiodon acicularis,acicularis,Gobiodon,0.019950,3.010000,1.000000,10.53,3.90,3.40,standard length,small group,planktivore,zooplanktivore,,All LWR for bodyshape
5dbc48ff-0a8d-4b68-b01e-bf27816857b0,2018-04-04 19:04:12.816162+00:00,2018-10-12 15:21:41.403387+00:00,,90,Gobiodon citrinus,citrinus,Gobiodon,0.057700,2.439170,1.000000,14.21,6.60,3.30,total length,small group,planktivore,zooplanktivore,,
f12a2a3f-17f6-4f62-854d-e6c8516bb268,2018-04-04 19:04:12.834602+00:00,2018-10-12 15:21:41.421803+00:00,,90,Gobiodon okinawae,okinawae,Gobiodon,0.019950,3.010000,1.000000,10.00,3.50,3.20,total length,small group,planktivore,zooplanktivore,,All LWR for bodyshape
f9d39321-88b9-4556-95ac-881e559ec49e,2018-04-04 19:04:12.852638+00:00,2018-10-12 15:21:41.440115+00:00,,90,Gobiodon quinquestrigatus,quinquestrigatus,Gobiodon,0.019950,3.010000,1.000000,12.01,4.50,3.40,standard length,small group,planktivore,zooplanktivore,,All LWR for bodyshape
6794261f-b370-4a10-a784-1990e0b689be,2018-04-04 19:04:12.870802+00:00,2018-10-12 15:21:41.458493+00:00,,90,Gobiodon reticulatus,reticulatus,Gobiodon,0.019950,3.010000,1.000000,10.00,2.10,3.00,total length,small group,planktivore,zooplanktivore,,All LWR for bodyshape
c4b56067-a838-4ff9-8a34-8fa3398ad304,2018-04-04 19:04:12.889115+00:00,2018-10-12 15:21:41.477170+00:00,,90,Gobiodon rivulatus,rivulatus,Gobiodon,0.019950,3.010000,1.000000,11.03,5.00,3.40,total length,small group,planktivore,zooplanktivore,,All LWR for bodyshape
efe711b1-5e5b-4879-af67-5407e634721d,2018-04-04 19:04:21.310306+00:00,2018-10-12 15:21:49.556689+00:00,,90,Gomphosus caeruleus,caeruleus,Gomphosus,0.018380,2.702690,1.000000,35.18,32.00,3.50,total length,solitary,invertivore-mobile,micro-invertivore,,G. varius
bb50a411-83c8-41e7-b296-dcc7dd61af12,2018-04-04 19:04:21.329815+00:00,2018-10-12 15:21:49.575178+00:00,,90,Gomphosus varius,varius,Gomphosus,0.018380,2.702690,1.000000,43.72,30.00,3.68,standard length,solitary,invertivore-mobile,micro-invertivore,,
09cabd34-7e45-417b-9615-cd81ca642064,2018-04-04 19:04:11.195025+00:00,2018-10-12 15:21:40.130113+00:00,,90,Gracila albomarginata,albomarginata,Gracila,0.011480,3.050000,1.000000,36.40,40.00,4.20,total length,,piscivore,piscivore,,subfamily bodyshape
3f233d80-bb3c-4391-bd15-cafb23f5a33c,2018-10-12 15:22:10.556674+00:00,2018-10-12 15:22:10.561310+00:00,,90,Grammatobothus krempfi,krempfi,Grammatobothus,0.010470,3.000000,1.000000,31.00,18.00,3.50,total length,solitary,invertivore-mobile,micro-invertivore,,
b4dfcab0-9aaa-4216-93e5-149a913c524b,2018-10-12 15:22:10.582567+00:00,2018-10-12 15:22:10.587051+00:00,,90,Grammatobothus pennatus,pennatus,Grammatobothus,0.010470,3.000000,1.000000,31.00,18.00,3.50,total length,solitary,invertivore-mobile,micro-invertivore,,
990fdf11-ec71-4fad-99e5-338b8f2eb3e4,2018-04-04 19:04:02.088631+00:00,2018-10-12 15:21:32.607703+00:00,,90,Grammatobothus polyophthalmus,polyophthalmus,Grammatobothus,0.019590,2.805915,1.000000,33.18,21.00,4.25,total length,solitary,piscivore,pisci-invertivore,,
67c7283f-e249-49b4-a7f8-cd55a46e2fc8,2018-04-04 19:04:40.715835+00:00,2018-10-12 15:22:06.092333+00:00,,90,Grammatorcynus bicarinatus,bicarinatus,Grammatorcynus,0.006470,3.000000,1.000000,54.35,112.00,4.50,fork length,large group,piscivore,piscivore,,G bilineatus
aea3406e-b649-4bd3-bd6d-c5e9c3e729ee,2018-04-04 19:04:40.734749+00:00,2018-10-12 15:22:06.110715+00:00,,90,Grammatorcynus bilineatus,bilineatus,Grammatorcynus,0.006470,3.000000,1.000000,49.18,100.00,4.18,fork length,large group,piscivore,pisci-invertivore,,
6a1a9f49-d5b0-4b7e-bcf6-97f125f9fb65,2018-04-04 19:04:13.737759+00:00,2018-10-12 15:21:42.161588+00:00,,90,Grammistes sexlineatus,sexlineatus,Grammistes,0.004070,3.140000,1.000000,32.04,30.00,3.98,total length,,piscivore,pisci-invertivore,,subfamily bodyshape
da96ae4f-c74a-48bc-b2cd-996abb70c7c8,2018-04-04 19:04:13.763241+00:00,2018-10-12 15:21:42.180733+00:00,,90,Grammistops ocellatus,ocellatus,Grammistops,0.004070,3.140000,1.000000,19.22,13.20,3.70,total length,,invertivore-mobile,macro-invertivore,,subfamily bodyshape
ecb2e6ad-3458-4c8f-bea8-23162dc6b907,2018-04-04 19:04:25.276343+00:00,2018-10-12 15:21:52.764781+00:00,,90,Gunnellichthys curiosus,curiosus,Gunnellichthys,0.003890,3.120000,1.000000,10.00,12.00,3.30,standard length,pair,invertivore-mobile,micro-invertivore,,All LWR for bodyshape
3ac033b5-44fb-4a29-9d7d-f5696497e18f,2018-04-04 19:04:25.294077+00:00,2018-10-12 15:21:52.781133+00:00,,90,Gunnellichthys monostigma,monostigma,Gunnellichthys,0.003890,3.120000,1.000000,10.00,15.00,3.30,standard length,,invertivore-mobile,micro-invertivore,,All LWR for bodyshape
6776d1cb-0cf5-45c7-a0c7-3dd64883ba55,2018-04-04 19:04:25.313731+00:00,2018-10-12 15:21:52.797256+00:00,,90,Gunnellichthys pleurotaenia,pleurotaenia,Gunnellichthys,0.003890,3.120000,1.000000,10.00,12.00,3.30,standard length,,invertivore-mobile,micro-invertivore,,All LWR for bodyshape
61f868e7-b1c7-4c61-a678-a31f2793cf62,2018-04-04 19:04:02.587640+00:00,2018-10-12 15:21:33.193858+00:00,,90,Gymnocaesio gymnoptera,gymnoptera,Gymnocaesio,0.011220,3.040000,1.000000,41.80,18.00,3.40,total length,large group,planktivore,zooplanktivore,,All LWR for bodyshape
6fb807a2-aa09-4258-bbcd-14d785eeed35,2018-04-04 19:04:23.215661+00:00,2018-10-12 15:21:51.107480+00:00,,90,Gymnocranius audleyi,audleyi,Gymnocranius,0.030400,2.950000,0.913242,25.62,40.00,3.40,total length,,invertivore-mobile,macro-invertivore,,
0a45876e-4744-451c-baf6-164a67df336c,2018-04-04 19:04:23.234027+00:00,2018-10-12 15:21:51.124116+00:00,,90,Gymnocranius euanus,euanus,Gymnocranius,0.019829,2.926623,1.000000,40.48,45.00,3.80,total length,,invertivore-mobile,macro-invertivore,,
71d37ab9-cac0-4f12-97a9-6f69c4e22796,2018-04-04 19:04:23.251969+00:00,2018-10-12 15:21:51.140424+00:00,,90,Gymnocranius frenatus,frenatus,Gymnocranius,0.030400,2.950000,0.913242,31.84,35.00,3.37,total length,,invertivore-mobile,macro-invertivore,,G audleyi
6aea1538-f585-4bcc-ab84-feca8bc804c1,2018-04-04 19:04:23.269996+00:00,2018-10-12 15:21:51.158292+00:00,,90,Gymnocranius grandoculis,grandoculis,Gymnocranius,0.026616,2.878493,1.000000,41.78,80.00,3.98,total length,small group,piscivore,pisci-invertivore,,
cad6a5ba-67bb-4631-bbbd-4a720ae13460,2018-04-04 19:04:23.290126+00:00,2018-10-12 15:21:51.176509+00:00,,90,Gymnocranius griseus,griseus,Gymnocranius,0.030400,2.950000,0.913242,37.53,35.00,3.22,total length,small group,invertivore-mobile,macro-invertivore,,G audleyi
7902565e-ec76-4506-9438-d07c9fbec5a0,2018-04-04 19:04:23.307944+00:00,2018-10-12 15:21:51.194576+00:00,,90,Gymnocranius microdon,microdon,Gymnocranius,0.017780,2.970000,1.000000,35.94,45.00,3.39,total length,small group,invertivore-mobile,macro-invertivore,,subfamily bodyshape
dd3a0b40-8aeb-4a83-80e3-bc34c83c63d9,2018-04-04 19:04:28.210904+00:00,2018-10-12 15:21:55.153399+00:00,,90,Gymnomuraena zebra,zebra,Gymnomuraena,0.001120,3.070000,1.000000,78.17,150.00,3.36,total length,,invertivore-mobile,macro-invertivore,,subfamily bodyshape
8b9ee9db-bb6a-401e-9e64-f2255253fc7e,2018-04-04 19:04:40.760267+00:00,2018-10-12 15:22:06.128196+00:00,,90,Gymnosarda unicolor,unicolor,Gymnosarda,0.007880,3.065000,1.000000,72.67,247.98,4.50,fork length,,piscivore,piscivore,,
c27cad03-f6ec-4a44-951a-130a9c7a024e,2018-04-04 19:04:28.237573+00:00,2018-10-12 15:21:55.169872+00:00,,90,Gymnothorax albimarginatus,albimarginatus,Gymnothorax,0.000950,3.100000,1.000000,60.14,105.00,4.10,total length,,piscivore,pisci-invertivore,,genus bodyshape
91c7dac5-6676-439f-8bdf-5fdb0b995d4a,2018-04-04 19:04:28.255524+00:00,2018-10-12 15:21:55.187978+00:00,,90,Gymnothorax annasona,annasona,Gymnothorax,0.000950,3.100000,1.000000,48.12,55.30,3.90,total length,,piscivore,pisci-invertivore,,genus bodyshape
c654de79-5b79-4353-b789-48138c4ee371,2018-04-04 19:04:28.274083+00:00,2018-10-12 15:21:55.204284+00:00,,90,Gymnothorax breedeni,breedeni,Gymnothorax,0.000950,3.100000,1.000000,59.14,100.00,4.50,total length,,piscivore,piscivore,,genus bodyshape
0a923297-f1ac-4be3-a864-8947f3c1d4f4,2018-04-04 19:04:28.292071+00:00,2018-10-12 15:21:55.220841+00:00,,90,Gymnothorax castaneus,castaneus,Gymnothorax,0.000950,3.100000,1.000000,78.17,150.00,4.03,total length,,piscivore,pisci-invertivore,,genus bodyshape
86f06627-401a-4576-8e04-5d6d14868b2f,2018-04-04 19:04:28.311191+00:00,2018-10-12 15:21:55.237169+00:00,,90,Gymnothorax dovii,dovii,Gymnothorax,0.000950,3.100000,1.000000,81.41,170.00,4.30,total length,,piscivore,piscivore,,genus bodyshape
19c2ab4d-1cd9-4e98-adc7-111a69520003,2018-04-04 19:04:28.329071+00:00,2018-10-12 15:21:55.253699+00:00,,90,Gymnothorax eurostus,eurostus,Gymnothorax,0.000950,3.100000,1.000000,48.54,60.00,4.13,total length,,piscivore,pisci-invertivore,,genus bodyshape
282f24c5-f264-4e47-9025-a4d2bfaf7675,2018-04-04 19:04:28.348112+00:00,2018-10-12 15:21:55.270637+00:00,,90,Gymnothorax favagineus,favagineus,Gymnothorax,0.000950,3.100000,1.000000,85.41,300.00,4.24,total length,,piscivore,pisci-invertivore,,genus bodyshape
5a84712b-0c76-4613-959d-3cb19c5629b1,2018-04-04 19:04:28.365973+00:00,2018-10-12 15:21:55.286856+00:00,,90,Gymnothorax fimbriatus,fimbriatus,Gymnothorax,0.000440,3.323570,1.000000,54.50,80.00,4.04,total length,,piscivore,pisci-invertivore,,
e8c155c7-e1c9-48ee-85ff-95c2acc0fee3,2018-04-04 19:04:28.383766+00:00,2018-10-12 15:21:55.303232+00:00,,90,Gymnothorax flavimarginatus,flavimarginatus,Gymnothorax,0.000870,3.120000,1.000000,83.93,240.00,4.16,total length,,piscivore,pisci-invertivore,,species and genus bodyshape
39eef7da-4736-470a-829f-5aa014ff51f6,2018-04-04 19:04:28.406444+00:00,2018-10-12 15:21:55.320204+00:00,,90,Gymnothorax griseus,griseus,Gymnothorax,0.000950,3.100000,1.000000,45.56,65.00,4.00,total length,,piscivore,pisci-invertivore,,genus bodyshape
34bfb494-f609-49be-82fd-7c83819d157a,2018-04-04 19:04:28.424807+00:00,2018-10-12 15:21:55.336618+00:00,,90,Gymnothorax isingteena,isingteena,Gymnothorax,0.000950,3.100000,1.000000,81.41,180.00,4.30,total length,,piscivore,pisci-invertivore,,genus bodyshape
029b793d-2a92-4909-b78d-0218308da53b,2018-04-04 19:04:28.444705+00:00,2018-10-12 15:21:55.355033+00:00,,90,Gymnothorax javanicus,javanicus,Gymnothorax,0.000950,3.100000,1.000000,85.41,300.00,3.87,total length,,invertivore-mobile,macro-invertivore,,genus bodyshape
a7d8e93d-87ba-4af9-b7b5-8d114420ba91,2018-04-04 19:04:28.463045+00:00,2018-10-12 15:21:55.371434+00:00,,90,Gymnothorax johnsoni,johnsoni,Gymnothorax,0.000950,3.100000,1.000000,71.98,130.00,4.20,total length,,piscivore,pisci-invertivore,,genus bodyshape
b75425cc-5697-4f52-b606-359863c8cac4,2018-04-04 19:04:28.481054+00:00,2018-10-12 15:21:55.387974+00:00,,90,Gymnothorax melatremus,melatremus,Gymnothorax,0.000870,3.120000,1.000000,29.77,30.00,3.80,total length,,invertivore-mobile,macro-invertivore,,G flavimarginatus
c8b57e59-573a-42b4-a741-cd4a74123e01,2018-04-04 19:04:28.499953+00:00,2018-10-12 15:21:55.404638+00:00,,90,Gymnothorax meleagris,meleagris,Gymnothorax,0.000950,3.100000,1.000000,66.78,120.00,3.98,total length,,piscivore,pisci-invertivore,,genus bodyshape
cf7041cd-b785-4ad2-967c-8938442d2dfd,2018-04-04 19:04:28.517801+00:00,2018-10-12 15:21:55.421402+00:00,,90,Gymnothorax monostigma,monostigma,Gymnothorax,0.000950,3.100000,1.000000,45.56,65.00,4.00,total length,,invertivore-mobile,macro-invertivore,,genus bodyshape
802a0930-d585-4ff8-9176-65a34d25c340,2018-04-04 19:04:28.535835+00:00,2018-10-12 15:21:55.438080+00:00,,90,Gymnothorax nudivomer,nudivomer,Gymnothorax,0.000950,3.100000,1.000000,81.41,180.00,4.50,total length,,piscivore,piscivore,,genus bodyshape
afd1715b-17ae-48f3-a53f-88484809263d,2018-04-04 19:04:28.553772+00:00,2018-10-12 15:21:55.454479+00:00,,90,Gymnothorax pictus,pictus,Gymnothorax,0.000950,3.100000,1.000000,74.19,140.00,4.19,total length,,piscivore,pisci-invertivore,,genus bodyshape
3e4e2ce0-4a4c-46f3-ae61-7d6937d4a1e5,2018-04-04 19:04:28.576235+00:00,2018-10-12 15:21:55.470758+00:00,,90,Gymnothorax pseudothyrsoideus,pseudothyrsoideus,Gymnothorax,0.000950,3.100000,1.000000,54.50,80.00,3.71,total length,,invertivore-mobile,macro-invertivore,,genus bodyshape
a00f3dbc-5651-46d8-a047-0c39aaea5b59,2018-04-04 19:04:28.594623+00:00,2018-10-12 15:21:55.487295+00:00,,90,Gymnothorax thyrsoideus,thyrsoideus,Gymnothorax,0.000950,3.100000,1.000000,47.84,66.00,3.98,total length,,invertivore-mobile,macro-invertivore,,genus bodyshape
4e6f631a-826a-4ca5-a434-dc6e63554bc8,2018-04-04 19:04:28.612593+00:00,2018-10-12 15:21:55.505671+00:00,,90,Gymnothorax undulatus,undulatus,Gymnothorax,0.000950,3.100000,1.000000,78.17,150.00,4.32,total length,,piscivore,pisci-invertivore,,genus bodyshape
493d0298-9cf7-45b7-b2e5-d7f9f355f95a,2018-04-04 19:04:14.238372+00:00,2018-10-12 15:21:42.571093+00:00,,90,Haemulon flaviguttatum,flaviguttatum,Haemulon,0.079370,2.600000,1.000000,57.83,42.00,4.20,total length,large group,piscivore,piscivore,,
4d5bb351-d4f4-4f1a-9f71-b16ac155f81b,2018-04-04 19:04:14.256468+00:00,2018-10-12 15:21:42.589723+00:00,,90,Haemulon maculicauda,maculicauda,Haemulon,0.040017,2.913685,1.000000,53.83,30.00,4.20,total length,medium group,piscivore,piscivore,,
42b1162f-34aa-4a19-9ff9-7a73a7bf7ebf,2018-04-04 19:04:14.276037+00:00,2018-10-12 15:21:42.608857+00:00,,90,Haemulon scudderii,scudderii,Haemulon,0.014790,3.030000,1.000000,33.80,35.00,4.20,total length,medium group,piscivore,piscivore,,genus bodyshape
872783bf-a2f6-43dd-a8bc-0d566baffc39,2018-04-04 19:04:14.294125+00:00,2018-10-12 15:21:42.627539+00:00,,90,Haemulon sexfasciatum,sexfasciatum,Haemulon,0.063060,2.710000,1.000000,58.42,71.00,4.20,total length,medium group,piscivore,piscivore,,
636f4e6f-f896-44f7-ac1c-5bdae1d3534e,2018-04-04 19:04:14.312354+00:00,2018-10-12 15:21:42.646659+00:00,,90,Haemulon steindachneri,steindachneri,Haemulon,0.015882,3.049756,1.000000,33.66,30.00,3.50,total length,medium group,invertivore-mobile,macro-invertivore,,
bb627e51-50f5-44b8-a43f-673c34f8a59c,2018-04-04 19:04:19.512861+00:00,2018-10-12 15:21:47.917034+00:00,,90,Halichoeres adustus,adustus,Halichoeres,0.010000,3.080000,1.000000,22.15,12.50,3.40,total length,small group,invertivore-mobile,micro-invertivore,,genus bodyshape
0e8437ea-e443-4700-8889-4aacd3c273e5,2018-04-04 19:04:19.531643+00:00,2018-10-12 15:21:47.935075+00:00,,90,Halichoeres argus,argus,Halichoeres,0.017460,2.956820,1.000000,21.39,12.00,3.40,total length,small group,invertivore-mobile,micro-invertivore,,
4abc8164-2e0d-49aa-85dc-a87db0f80ea6,2018-10-12 15:22:12.104838+00:00,2018-10-12 15:22:12.109283+00:00,,90,Halichoeres bicolor,bicolor,Halichoeres,0.010000,3.080000,1.000000,21.00,12.00,3.40,total length,solitary,invertivore-mobile,micro-invertivore,,
723025dd-2d0e-472d-85ad-bc9d9499e274,2018-10-12 15:22:12.130153+00:00,2018-10-12 15:22:12.134565+00:00,,90,Halichoeres binotopsis,binotopsis,Halichoeres,0.010000,3.080000,1.000000,20.00,8.90,3.40,standard length,small group,invertivore-mobile,micro-invertivore,,
4877b870-3396-40bd-80be-7739812451d9,2018-04-04 19:04:19.549604+00:00,2018-10-12 15:21:47.953464+00:00,,90,Halichoeres biocellatus,biocellatus,Halichoeres,0.010000,3.080000,1.000000,21.39,12.00,3.40,total length,small group,invertivore-mobile,micro-invertivore,,genus bodyshape
38a66acd-e57d-4db8-a146-33ce5e276617,2018-10-12 15:22:12.155353+00:00,2018-10-12 15:22:12.160008+00:00,,90,Halichoeres bleekeri,bleekeri,Halichoeres,0.010000,3.080000,1.000000,26.00,12.20,3.40,standard length,solitary,invertivore-mobile,micro-invertivore,,
c3105a5c-0c06-4df0-aa3c-bbd984bed495,2018-04-04 19:04:19.568066+00:00,2018-10-12 15:21:47.973430+00:00,,90,Halichoeres brownfieldi,brownfieldi,Halichoeres,0.010000,3.080000,1.000000,24.31,15.00,3.40,total length,small group,invertivore-mobile,micro-invertivore,,genus bodyshape
41fb014a-5ed8-42c6-954f-fecdd4d386ef,2018-04-04 19:04:19.585901+00:00,2018-10-12 15:21:47.991852+00:00,,90,Halichoeres chierchiae,chierchiae,Halichoeres,0.010000,3.080000,1.000000,26.31,17.50,3.53,total length,small group,invertivore-mobile,micro-invertivore,,genus bodyshape
c4c40103-642d-465e-a19e-8cd1b676abe1,2018-10-12 15:22:12.181202+00:00,2018-10-12 15:22:12.185687+00:00,,90,Halichoeres chlorocephalus,chlorocephalus,Halichoeres,0.010000,3.080000,1.000000,16.00,7.50,3.30,standard length,small group,invertivore-mobile,micro-invertivore,,
d709c01f-09e0-4b13-a2a0-4c96c3673c8a,2018-04-04 19:04:19.605054+00:00,2018-10-12 15:21:48.012759+00:00,,90,Halichoeres chloropterus,chloropterus,Halichoeres,0.016000,2.870000,1.000000,33.75,19.00,3.37,standard length,solitary,invertivore-mobile,micro-invertivore,,
3e42e92c-3af6-43a9-8204-17a7d39f137f,2018-04-04 19:04:19.622888+00:00,2018-10-12 15:21:48.031575+00:00,,90,Halichoeres chrysus,chrysus,Halichoeres,0.010000,3.080000,1.000000,21.39,12.00,3.40,total length,small group,invertivore-mobile,micro-invertivore,,genus bodyshape
725a6644-d00a-400b-a619-d12cf9d23ddb,2018-10-12 15:22:12.206498+00:00,2018-10-12 15:22:12.211142+00:00,,90,Halichoeres claudia,claudia,Halichoeres,0.004900,3.110000,1.000000,20.00,8.80,3.40,standard length,solitary,invertivore-mobile,micro-invertivore,,
cd14c998-3890-406a-a995-0df21f13352e,2018-04-04 19:04:19.640733+00:00,2018-10-12 15:21:48.049966+00:00,,90,Halichoeres cosmetus,cosmetus,Halichoeres,0.010000,3.080000,1.000000,22.77,13.00,3.40,total length,small group,invertivore-mobile,micro-invertivore,,genus bodyshape
5d0e6c01-b999-4eec-88ab-0b71c76c68a0,2018-04-04 19:04:19.659784+00:00,2018-10-12 15:21:48.068517+00:00,,90,Halichoeres discolor,discolor,Halichoeres,0.004900,3.110000,1.000000,24.31,15.00,3.40,total length,small group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
93c4b81b-c277-4f3e-a673-7f8335ad0941,2018-04-04 19:04:19.677537+00:00,2018-10-12 15:21:48.087591+00:00,,90,Halichoeres dispilus,dispilus,Halichoeres,0.010000,3.080000,1.000000,31.66,25.00,3.85,total length,small group,invertivore-mobile,micro-invertivore,,genus bodyshape
316c67b9-8a24-40d2-8a0d-77734c4fabc4,2018-10-12 15:22:12.232212+00:00,2018-10-12 15:22:12.236955+00:00,,90,Halichoeres erdmanni,erdmanni,Halichoeres,0.010000,3.080000,1.000000,15.00,7.20,3.30,standard length,solitary,invertivore-mobile,micro-invertivore,,
65efd44c-4274-42cb-a842-98887140b523,2018-04-04 19:04:19.696254+00:00,2018-10-12 15:21:48.105477+00:00,,90,Halichoeres hartzfeldii,hartzfeldii,Halichoeres,0.004900,3.110000,1.000000,27.03,18.00,3.50,total length,small group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
534146dc-c1ac-46b0-a26a-aea085a632f6,2018-10-12 15:22:12.257676+00:00,2018-10-12 15:22:12.262114+00:00,,90,Halichoeres hilomeni,hilomeni,Halichoeres,0.010000,3.080000,1.000000,22.00,9.60,3.40,standard length,small group,invertivore-mobile,micro-invertivore,,
41cc6394-acae-4567-b465-90ccd84b3cdb,2018-04-04 19:04:19.714139+00:00,2018-10-12 15:21:48.124143+00:00,,90,Halichoeres hortulanus,hortulanus,Halichoeres,0.011900,3.064000,1.000000,20.73,27.00,3.40,total length,solitary,invertivore-mobile,micro-invertivore,,
7467a22d-ca38-4556-8f63-0ed3efb25c2c,2018-04-04 19:04:19.732208+00:00,2018-10-12 15:21:48.143075+00:00,,90,Halichoeres insularis,insularis,Halichoeres,0.004900,3.110000,1.000000,12.47,7.00,3.30,total length,small group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
5d88af86-a490-4bcb-b53b-0206625017bc,2018-10-12 15:22:12.283184+00:00,2018-10-12 15:22:12.287765+00:00,,90,Halichoeres iridis,iridis,Halichoeres,0.010000,3.080000,1.000000,21.00,11.50,3.40,total length,small group,invertivore-mobile,micro-invertivore,,
c9028066-2390-46fc-8a7e-622b48c545bc,2018-10-12 15:22:12.308885+00:00,2018-10-12 15:22:12.313396+00:00,,90,Halichoeres kallochroma,kallochroma,Halichoeres,0.010000,3.080000,1.000000,21.00,12.00,3.40,total length,solitary,invertivore-mobile,micro-invertivore,,
6824c472-e470-497b-a709-e1b0ef124689,2018-10-12 15:22:12.334366+00:00,2018-10-12 15:22:12.339207+00:00,,90,Halichoeres lapillus,lapillus,Halichoeres,0.010000,3.080000,1.000000,24.00,14.00,3.40,total length,solitary,invertivore-mobile,micro-invertivore,,
c2ed8909-b37d-45b7-b999-55042a1b75ad,2018-10-12 15:22:12.359931+00:00,2018-10-12 15:22:12.364426+00:00,,90,Halichoeres leptotaenia,leptotaenia,Halichoeres,0.010000,3.080000,1.000000,23.00,10.40,3.40,standard length,solitary,invertivore-mobile,micro-invertivore,,
89728bc3-b8fc-4381-81d4-7d0c823171e8,2018-04-04 19:04:19.750643+00:00,2018-10-12 15:21:48.162449+00:00,,90,Halichoeres leucoxanthus,leucoxanthus,Halichoeres,0.010000,3.080000,1.000000,21.39,12.00,3.40,total length,solitary,invertivore-mobile,micro-invertivore,,genus bodyshape
d24970c4-83a0-4f56-9983-d95843859f1b,2018-04-04 19:04:19.769633+00:00,2018-10-12 15:21:48.180823+00:00,,90,Halichoeres leucurus,leucurus,Halichoeres,0.004900,3.110000,1.000000,22.77,13.00,3.50,total length,solitary,invertivore-mobile,micro-invertivore,,subfamily bodyshape
c97a750e-95d3-4272-96b9-785cc256b495,2018-04-04 19:04:19.787809+00:00,2018-10-12 15:21:48.199623+00:00,,90,Halichoeres malpelo,malpelo,Halichoeres,0.004900,3.110000,1.000000,24.31,15.00,3.40,total length,solitary,invertivore-mobile,micro-invertivore,,subfamily bodyshape
53941f9a-1bc9-4208-9848-3aa533a0bd2c,2018-04-04 19:04:19.806388+00:00,2018-10-12 15:21:48.219560+00:00,,90,Halichoeres margaritaceus,margaritaceus,Halichoeres,0.005260,3.414000,1.000000,25.86,12.50,3.66,standard length,small group,invertivore-mobile,micro-invertivore,,H marginatus
2666de8a-eaa1-491a-bc7c-d1af90578f60,2018-04-04 19:04:19.825221+00:00,2018-10-12 15:21:48.238648+00:00,,90,Halichoeres marginatus,marginatus,Halichoeres,0.005260,3.414000,1.000000,19.61,18.00,3.19,total length,small group,invertivore-mobile,micro-invertivore,,
856f7dd5-16a7-4b6a-b042-a131c365aefb,2018-04-04 19:04:19.844194+00:00,2018-10-12 15:21:48.257433+00:00,,90,Halichoeres melanochir,melanochir,Halichoeres,0.010000,3.080000,1.000000,27.03,18.00,3.31,total length,small group,invertivore-mobile,micro-invertivore,,genus bodyshape
9dbf327c-a15f-4239-be64-55cc5c33627c,2018-04-04 19:04:19.864780+00:00,2018-10-12 15:21:48.276172+00:00,,90,Halichoeres melanotis,melanotis,Halichoeres,0.010000,3.080000,1.000000,22.77,13.00,3.50,total length,solitary,invertivore-mobile,micro-invertivore,,genus bodyshape
97853f40-628c-4f2d-a00d-7aef49b64af7,2018-04-04 19:04:19.888725+00:00,2018-10-12 15:21:48.295218+00:00,,90,Halichoeres melanurus,melanurus,Halichoeres,0.009310,3.261500,1.000000,21.39,12.00,2.90,total length,solitary,invertivore-mobile,micro-invertivore,,
81307dd5-b73d-427d-8659-4ec63aece5d3,2018-10-12 15:22:12.385787+00:00,2018-10-12 15:22:12.390495+00:00,,90,Halichoeres melas,melas,Halichoeres,0.010000,3.080000,1.000000,25.00,12.10,3.40,standard length,solitary,invertivore-mobile,micro-invertivore,,
95a8ebf8-305b-4b49-9f30-29129944d1c8,2018-04-04 19:04:19.906893+00:00,2018-10-12 15:21:48.313631+00:00,,90,Halichoeres melasmapomus,melasmapomus,Halichoeres,0.010000,3.080000,1.000000,31.13,24.00,3.50,total length,solitary,invertivore-mobile,micro-invertivore,,genus bodyshape
a8b11d51-2e75-4993-bc18-9aa0b7a3d25e,2018-10-12 15:22:12.411225+00:00,2018-10-12 15:22:12.415706+00:00,,90,Halichoeres miniatus,miniatus,Halichoeres,0.010000,3.080000,1.000000,24.00,14.00,3.40,total length,small group,invertivore-mobile,micro-invertivore,,
7bded522-06e3-4232-a5de-7a883bb098fd,2018-04-04 19:04:19.925087+00:00,2018-10-12 15:21:48.331848+00:00,,90,Halichoeres nebulosus,nebulosus,Halichoeres,0.010000,3.080000,1.000000,21.39,12.00,3.34,total length,small group,invertivore-mobile,micro-invertivore,,genus bodyshape
